url,color,size,title,id,description,price,currency,product_type,images_urls,additional
https://daniafurniture.com/products/deion-5-lite-arch-lamp,Steel,,Deion 5-Lite Arch Lamp,9107808336,"With white lantern-like shades, the Deion 5-lite Arch Lamp transforms any room into an enchanting space.",599,USD,ACC_Lighting,"['https://cdn.shopify.com/s/files/1/1920/4697/products/L06_14LS-8872-PS-WH_001_38a2483d-9ac2-42cf-b9a5-c4fd92eb1d21.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/J21_Keltan_3PieceModular_1200x1000_5ef73c71-a4c4-47cd-865a-c8815b0ff10c.jpg']","{'variant_attributes': 'Color: Steel', 'variant_title': 'Steel', 'scraped_at': '2022-10-12T17:01:49.726Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'corona_inStock', 'fedex_medium', 'FULLPRICE', 'gift_ideas', 'ISP_NO_SPLIT', 'Room:Home Decor', 'type:Lighting'], 'weight': '62.199 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/baptisia-74-mirror-walnut,Walnut,,"Baptisia 74"" Mirror - Walnut",9523109136,"The simple and attractive design of the long rectangular Baptisia Mirror is defined by the wood frame in warm tones with rounded corners. Patterns in the wood grain lend a polished look, making it an attractive addition to your room that coordinates with a variety of decor.",299,USD,ACC_Mirror,"['https://cdn.shopify.com/s/files/1/1920/4697/products/H05_136G2-74MR-W_001.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/H05_136G-39MR-W_002_571154c9-5aef-42eb-8662-7461347cf8de.jpg']","{'variant_attributes': 'color: Walnut', 'variant_title': 'Walnut', 'scraped_at': '2022-10-12T17:01:50.425Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Collection:Baptisia', 'dupont_inStock', 'FULLPRICE', 'gift_ideas', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Promotion:Bedroom Back to School', 'Room:Bedroom', 'Room:Entryway', 'Room:Home Decor', 'Sub-Type:Floor Mirrors', 'Sub-Type:Wall Mirrors', 'type:Mirrors'], 'weight': '34.1606 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/linus-swivel-glider-chair,,,Linus Swivel Glider Chair,9513545744,"Attention to detail defines the Linus Leather Swivel Glider. From the attractive stitching incorporated into the design and molded body, to the circular upholstered base, this accent chair adds charm to your room. Get wrapped up in a good book or a cozy conversation and enjoy.",1499,USD,UPH_Accent Chair,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_Linus_SwivelChair_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Linus-Swivel-Editorial1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_1_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_3_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_1_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_3_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_002_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_003_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_004_upd.jpg']","{'variant_attributes': 'COLOR: COGNAC Z76/51', 'variant_title': 'COGNAC Z76/51', 'scraped_at': '2022-10-12T17:01:51.500Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Leather', 'corona_inStock', 'custom_order', 'custom_order_living_chairs', 'custom_UPH', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:FORMALDEHYDE', 'Room:Living Room', 'type:Living Room Chairs', 'type:Swivel Chairs', 'Upholstery:Leather'], 'weight': '110.2003 lb', 'requires_shipping': True, 'c_o_l_o_r': 'COGNAC Z76/51'}"
https://daniafurniture.com/products/linus-swivel-glider-chair,,,Linus Swivel Glider Chair,9513545744,"Attention to detail defines the Linus Leather Swivel Glider. From the attractive stitching incorporated into the design and molded body, to the circular upholstered base, this accent chair adds charm to your room. Get wrapped up in a good book or a cozy conversation and enjoy.",1499,USD,UPH_Accent Chair,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_Linus_SwivelChair_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Linus-Swivel-Editorial1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_1_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_3_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_1_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_3_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_002_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_003_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_004_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_upd.jpg']","{'variant_attributes': 'COLOR: BORDEAUX Z76/10', 'variant_title': 'BORDEAUX Z76/10', 'scraped_at': '2022-10-12T17:01:51.501Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Leather', 'corona_inStock', 'custom_order', 'custom_order_living_chairs', 'custom_UPH', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:FORMALDEHYDE', 'Room:Living Room', 'type:Living Room Chairs', 'type:Swivel Chairs', 'Upholstery:Leather'], 'weight': '110.2003 lb', 'requires_shipping': True, 'c_o_l_o_r': 'BORDEAUX Z76/10'}"
https://daniafurniture.com/products/reflections-3-drawer-nightstand,REFLECTIONS CHERRY,,Reflections 3 Drawer Nightstand,9513543760,Maintain an organized front with the Reflections 3-Drawer Nightstand. Expertly crafted in Oregon with wood from one of the most sustainable forests in the world. Three drawers provide for organization. Top drawer features cedar lining.,999,USD,BED_Nightstand,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-NIGHTSTAND-DRAWER-1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Reflections-bed_e396abff.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-NIGHTSTAND-DRAWER-2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-NIGHTSTAND-DRAWER-3.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY', 'variant_title': 'REFLECTIONS CHERRY', 'scraped_at': '2022-10-12T17:01:52.505Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'fedex', 'fedex_medium', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Room:Bedroom', 'type:End Tables', 'type:Nightstands'], 'weight': '69.0003 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/linus-swivel-glider-chair,,,Linus Swivel Glider Chair,9513545744,"Attention to detail defines the Linus Leather Swivel Glider. From the attractive stitching incorporated into the design and molded body, to the circular upholstered base, this accent chair adds charm to your room. Get wrapped up in a good book or a cozy conversation and enjoy.",1499,USD,UPH_Accent Chair,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_0022_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_Linus_SwivelChair_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Linus-Swivel-Editorial1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_1_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_3_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_1_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_3_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_10_6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_002_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_003_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_17-54672-1-22_004_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S44_19-54672-1_51_upd.jpg']","{'variant_attributes': 'COLOR: DARK TAUPE Z76/22', 'variant_title': 'DARK TAUPE Z76/22', 'scraped_at': '2022-10-12T17:01:51.502Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Leather', 'corona_inStock', 'custom_order', 'custom_order_living_chairs', 'custom_UPH', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:FORMALDEHYDE', 'Room:Living Room', 'type:Living Room Chairs', 'type:Swivel Chairs', 'Upholstery:Leather'], 'weight': '110.2003 lb', 'requires_shipping': True, 'c_o_l_o_r': 'DARK TAUPE Z76/22'}"
https://daniafurniture.com/products/reflections-double-dresser,REFLECTIONS CHERRY,,Reflections Double Dresser,9513544272,"Fill larger bedrooms with the Reflections Double Dresser, featuring two small drawers and four large drawers. Expertly crafted in Oregon with wood from one of the most sustainable forests in the world, this piece showcases smooth-glide tracks in all drawers and cedar lining in top drawer.",2399,USD,BED_Dresser,"['https://cdn.shopify.com/s/files/1/1920/4697/products/Double-dresser-Reflecitions_v2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-DDRESSER2_1c3cc959-6b26-4066-8bea-12b03fc957d4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Double-dresser-crops.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY', 'variant_title': 'REFLECTIONS CHERRY', 'scraped_at': '2022-10-12T17:01:54.215Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Room:Bedroom', 'Sub-Type:Double Dressers', 'type:Dressers'], 'weight': '193.4005 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/reflections-3-drawer-dresser,REFLECTIONS CHERRY,,Reflections 8 Drawer Dresser,9513543632,"Expertly crafted in Oregon with wood from one of the most sustainable forests in the world, the Reflections 8 Drawer Dresser features smooth-glide tracks in all drawers and cedar lining in top drawer.",2399,USD,BED_Dresser,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-8DRAWERS.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-8DRAWERS2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-8DRAWERS3.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY', 'variant_title': 'REFLECTIONS CHERRY', 'scraped_at': '2022-10-12T17:01:53.402Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Room:Bedroom', 'Sub-Type:Double Dressers', 'type:Dressers'], 'weight': '204.9704 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/chei-mirror,Black,,Chei Mirror,9107800720,"Sleek and elegant, the Chei Mirror makes a brilliant accent to keep near your closet or vanity. The large size is good for checking out your ensemble, and will help small spaces feel larger. A thick black frame completes the look.",349,USD,ACC_Mirror,['https://cdn.shopify.com/s/files/1/1920/4697/products/G24_23411_001_9d8f5d73-f152-48c6-bcd2-b81d44b1137d.jpg'],"{'variant_attributes': 'Color: Black', 'variant_title': 'Black', 'scraped_at': '2022-10-12T17:01:57.502Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['dupont_inStock', 'FULLPRICE', 'gift_ideas', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Room:Bedroom', 'Room:Dining Room', 'Room:Entryway', 'Room:Home Decor', 'Sub-Type:Floor Mirrors', 'Sub-Type:Wall Mirrors', 'type:Mirrors'], 'weight': '53.3408 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/reflections-storage-bed,REFLECTIONS CHERRY,,Reflections Storage Bed,9513544656,Create an inviting bedroom interior with the Reflections Bed handcrafted of natural cherry wood from one of the most sustainable forests in the world. The attractive wood detailing on the headboard and footboard will be the highlight of your boudoir.,2799,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_001.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_Reflections_Bed_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Reflections-bed-closeup.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_002.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_003.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_004.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_005.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_006.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY / SIZE: Queen', 'variant_title': 'REFLECTIONS CHERRY / Queen', 'scraped_at': '2022-10-12T17:01:59.316Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Eastern King', 'Bed Size:Queen', 'browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'Room:Bedroom', 'small_space', 'type:Beds', 'type:Storage Beds'], 'weight': '170.0007 lb', 'requires_shipping': True, 's_i_z_e': 'Queen'}"
https://daniafurniture.com/products/reflections-storage-bed,REFLECTIONS CHERRY,,Reflections Storage Bed,9513544656,Create an inviting bedroom interior with the Reflections Bed handcrafted of natural cherry wood from one of the most sustainable forests in the world. The attractive wood detailing on the headboard and footboard will be the highlight of your boudoir.,3099,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_001.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_Reflections_Bed_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Reflections-bed-closeup.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_002.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_003.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_004.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_005.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520ST-C-_006.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY / SIZE: Eastern King', 'variant_title': 'REFLECTIONS CHERRY / Eastern King', 'scraped_at': '2022-10-12T17:01:59.318Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Eastern King', 'Bed Size:Queen', 'browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'Room:Bedroom', 'small_space', 'type:Beds', 'type:Storage Beds'], 'weight': '185.0009 lb', 'requires_shipping': True, 's_i_z_e': 'Eastern King'}"
https://daniafurniture.com/products/holfred-double-dresser,TIMBER BROWN,,Holfred Double Dresser,9513542992,"The Holfred Double Dresser boasts six large drawers, offering ample storage for your bedroom. The smooth wood grain brings warmth to your space and is complemented by the attention to small details. Rounded edges, precise cutouts for the drawer pulls and brass caps on the feet lend to the mid-century design that makes this piece a true classic.",1099,USD,BED_Dresser,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DD_001.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HolfredDoubleDresser_ChairRemoved.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DD_004_d1470a54-21a8-4374-bd83-802e7151377f.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DD_002.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DD_003.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-Double-Dresser_Detail_WEB.jpg']","{'variant_attributes': 'Color: TIMBER BROWN', 'variant_title': 'TIMBER BROWN', 'scraped_at': '2022-10-12T17:02:01.709Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Collection:Holfred', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Promotion:Bedroom Back to School', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Room:Teen', 'safety_info:anti_tip_kit', 'Sub-Type:Double Dressers', 'type:Dressers'], 'weight': '145.2 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/reflections-bed,REFLECTIONS CHERRY,,Reflections Bed,9513544784,Create an inviting bedroom interior with the Reflections Bed handcrafted of natural cherry wood from one of the most sustainable forests in the world. The attractive wood detailing on the headboard and footboard will be the highlight of your boudoir. Queen bed pictured.,1699,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_001_6af51c31-1d5b-4d1e-b84e-e4932bc8d099.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_002_aa715875-075f-4c2b-b4bd-8c2b6027c831.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_003.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED1.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY / SIZE: Queen', 'variant_title': 'REFLECTIONS CHERRY / Queen', 'scraped_at': '2022-10-12T17:02:01.015Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Queen', 'browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds'], 'weight': '109.1002 lb', 'requires_shipping': True, 's_i_z_e': 'Queen'}"
https://daniafurniture.com/products/reflections-bed,REFLECTIONS CHERRY,,Reflections Bed,9513544784,Create an inviting bedroom interior with the Reflections Bed handcrafted of natural cherry wood from one of the most sustainable forests in the world. The attractive wood detailing on the headboard and footboard will be the highlight of your boudoir. Queen bed pictured.,1899,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_001_6af51c31-1d5b-4d1e-b84e-e4932bc8d099.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_002_aa715875-075f-4c2b-b4bd-8c2b6027c831.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_003.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED1.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY / SIZE: Eastern King', 'variant_title': 'REFLECTIONS CHERRY / Eastern King', 'scraped_at': '2022-10-12T17:02:01.015Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Queen', 'browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds'], 'weight': '133.8889 lb', 'requires_shipping': True, 's_i_z_e': 'Eastern King'}"
https://daniafurniture.com/products/reflections-bed,REFLECTIONS CHERRY,,Reflections Bed,9513544784,Create an inviting bedroom interior with the Reflections Bed handcrafted of natural cherry wood from one of the most sustainable forests in the world. The attractive wood detailing on the headboard and footboard will be the highlight of your boudoir. Queen bed pictured.,1899,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_001_6af51c31-1d5b-4d1e-b84e-e4932bc8d099.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_002_aa715875-075f-4c2b-b4bd-8c2b6027c831.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_R4520-C_003.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/C36_REF-BED1.jpg']","{'variant_attributes': 'Color: REFLECTIONS CHERRY / SIZE: Cal King', 'variant_title': 'REFLECTIONS CHERRY / Cal King', 'scraped_at': '2022-10-12T17:02:01.016Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Queen', 'browns_inStock', 'Care_Wood', 'Collection:Reflections', 'corona_inStock', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds'], 'weight': '133.8889 lb', 'requires_shipping': True, 's_i_z_e': 'Cal King'}"
https://daniafurniture.com/products/froya-floor-lamp,Steel,,Froya Floor Lamp,9513528336,"The Froya Metal Floor Lamp brightens your space without being intrusive. Smooth and sleek, it is a complementary piece in any home environment. The slim silhouette flows beautifully into the simple rounded shade. Circular holes around the top of the globe allows light to gently escape from above, while also directing the light downward.",129,USD,ACC_Lighting,"['https://cdn.shopify.com/s/files/1/1920/4697/products/L06_LS-82597-PS_002_e7fdf38a-4b1d-413c-9ade-48ed321cc57e.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Mondiana-Desk-Dania_0a8fd833-9981-4d14-9542-4714342563c6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/L06_LS-82597-PS_001_4dd5ce1e-5695-4a2d-b4b3-de730f780db9.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/L06_LS-82597-PS_003_66c759b9-26bf-4237-81dd-8e486d1a4daa.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/L06_LS-82597-PS_006.jpg']","{'variant_attributes': 'Color: Steel', 'variant_title': 'Steel', 'scraped_at': '2022-10-12T17:02:03.114Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'corona_inStock', 'FULLPRICE', 'gift_ideas', 'ISP_NO_SPLIT', 'Room:Home Decor', 'Sub-Type:Floor Lamps', 'type:Lighting'], 'weight': '13.9994 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/hasse-dining-bench,Hasse Timber Brown,,Hasse Dining Bench,9513528848,"Rustic and modern design are beautifully blended in the Hasse Bench. The warm tones of the solid American poplar cut with a live edge sits atop the industrial style black metal legs. As sturdy as it is stunning, this seating solution makes space for more to gather at the dining table.
To enhance the rustic look of the wood, the surface of this piece is cut with a smoothed live edge, making each piece one-of-a-kind.",599,USD,DC_Dining Bench,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0010_S13_HAS-BENCH_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/hasse-dining-table_dd55eaec-114a-4ea2-bf8c-5a307701cb0f.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0009_S13_HAS-BENCH_02.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0008_S13_HAS-BENCH_03.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HAS-BENCH_004.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Close-up_Hasse_b62fe9da-597c-4e4c-a9b2-3bf50a86adfd.jpg']","{'variant_attributes': 'Color: Hasse Timber Brown', 'variant_title': 'Hasse Timber Brown', 'scraped_at': '2022-10-12T17:02:04.812Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Collection:Hasse', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Dining Room', 'Room:Entryway', 'Room:Living Room', 'type:Benches', 'type:Dining Benches'], 'weight': '119.9998 lb', 'requires_shipping': True}"
